3232	Marjorie Flack, Kurt Wiese	1933	The Story About Ping	en-US
7717	Wanda Gág	1928	Millions of Cats	
1733	John Grisham	2002	The Summons	eng
1902	John Grisham	2009	The Associate	en-US
1996	Carlo Collodi, John Boyne, Monteiro Lobato, Unknown	1883	Le avventure di Pinocchio	eng
5930	Robert McCammon	1991	Boy's Life	eng
3311	Amy Tan	1995	The Hundred Secret Senses	en-US
3680	Patricia Cornwell	2003	Blow Fly	en-US
2411	Herman Wouk	1971	The Winds of War	en-US
1928	Zadie Smith	2005	On Beauty	eng
7436	Wilbur Smith	1995	The Seventh Scroll	en-US
1420	William L. Shirer	1960	The Rise and Fall of the Third Reich: A History of Nazi Germany	eng
3920	Noah Gordon	1986	The Physician	eng
3360	Stephen R. Donaldson	1977	Lord Foul's Bane	en-US
2026	Wilkie Collins, Carolyn G. Heilbrun	1868	The Moonstone	eng
1555	H.G. Wells	1896	The Island of Dr. Moreau	eng
1666	William Shakespeare, Katherine Duncan-Jones	1592	Sonnets	en-US
3071	Joseph J. Ellis	2000	Founding Brothers: The Revolutionary Generation	en-GB
5604	Tony Horwitz	1998	Confederates in the Attic: Dispatches from the Unfinished Civil War	eng
3930	Aristotle, J.A.K. Thomson, Jonathan Barnes, Hugh Tredennick	-350	Ἠθικὰ Νικομάχεια 	eng
4485	Jean-Paul Sartre, Hazel E. Barnes, Mary Warnock, Richard Eyre	1943	L'être et le néant	en-GB
6327	Jeffrey Toobin	2007	The Nine: Inside the Secret World of the Supreme Court	en-US
1706	Edgar Allan Poe, Stephen Marlowe	1960	The Fall of the House of Usher and Other Writings	
2757	Sena Jeter Naslund	1999		en-US
2644	Lalita Tademy	2001	Cane River	en-US
1467	Carlos Ruiz Zafón, Lucia Graves	2008	El juego del ángel	eng
1480	Tamora Pierce	1983	Alanna: The First Adventure	en-US
3445	Richelle Mead	2007	Succubus Blues	en-GB
1534	David Baldacci	2005	The Camel Club	eng
4974	Anton Chekhov, Tom    Murphy	1904	Вишнëвый сад	eng
4347	Kathleen Kent	2008	The Heretic's Daughter	
2574	Michael Connelly	1993		eng
1607	Michael Connelly	1996	The Poet	eng
2738	Dai Sijie, Ina Rilke	2000	Balzac et la Petite Tailleuse chinoise	en-US
7463	David Baldacci	1999	Saving Faith	eng
1579	Chelsea Handler	2010	Chelsea Chelsea Bang Bang	en-US
7943	Joan Bauer	2000	Hope Was Here	eng
7357	Kathleen Winsor	1944	Forever Amber	eng
4044	Jacqueline Carey	2002	Kushiel's Chosen	en-US
2746	James Patterson	2005	Mary, Mary	eng
2214	James Patterson, Keith David, Anthony Heald	1997	Cat & Mouse	en-GB
7512	J.D. Robb	2002	Purity in Death	eng
1746	James Patterson	1995	Hide and Seek	en-US
6762	J.D. Robb, Nora Roberts	2000	Judgment in Death	eng
5797	Mary Higgins Clark	1998	You Belong to Me	en-US
6742	Mary Higgins Clark	2001	On the Street Where You Live	eng
3223	James Patterson	2004	London Bridges	en-US
6619	Iris Johansen	1998	The Face Of Deception	eng
1755	Sidney Sheldon	1985	If Tomorrow Comes	eng
3622	James Patterson, Maxine Paetro	2010	The 9th Judgment	eng
3804	Dean Koontz	1980	Whispers	en-US
7911	J.D. Robb	2004	Divided in Death (In Death, #18)	en-US
2522	Lee Child	2006	The Hard Way	en-US
2820	Gwyn Hyman Rubio	1998	Icy Sparks	eng
2603	Alice Hoffman	1997	Here on Earth 	eng
8731	Breena Clarke	1999	River, Cross My Heart	eng
3787	Mary McGarry Morris	1995	Songs in Ordinary Time	eng
7496	Doris Lessing	1962	The Golden Notebook	en-US
3356	Carolyn Jessop, Laura Palmer	2007	Escape	en-US
4759	Adeline Yen Mah	1997	Falling Leaves: The Memoir of an Unwanted Chinese Daughter	eng
5108	Adeline Yen Mah	1999	Chinese Cinderella: The True Story of an Unwanted Daughter	en-US
2631	Jim Butcher	2006	Cursor's Fury	eng
2493	Jim Butcher	2007	Captain's Fury	eng
2407	Jim Butcher	2008	Princeps' Fury	en-US
6254	Gail Carriger	2010	Blameless	eng
2163	Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway	1969	What to Expect When You're Expecting	
5508	Arthur Conan Doyle	1927	Sherlock Holmes: The Complete Novels and Stories, Volume I	eng
3609	Brian Greene	2003	The Fabric of the Cosmos: Space, Time and the Texture of Reality	eng
1877	William Strunk Jr., E.B. White	1918	The Elements of Style	en-US
5090	Douglas Preston, Mario Spezi	2008	The Monster of Florence: A True Story	en-US
3805	Alan Bradley	2010	The Weed That Strings the Hangman's Bag	eng
4413	Ariana Franklin	2007	Mistress of the Art of Death	en-US
2688	Sarah Addison Allen	2011	The Peach Keeper 	en-US
1934	Richard Castle	2008	Heat Wave	en-US
1678	Nancy Farmer	2002		eng
6397	Simon R. Green	2003	Something from the Nightside	eng
5004	James Rollins	2002	Amazonia	eng
2901	MaryJanice Davidson	2004	Undead and Unwed	en-US
1892	Kate Atkinson	2004	Case Histories	eng
1550	Ally Carter	2010	Heist Society	en-US
4329	Jonathan Maberry	2010	Rot & Ruin	eng
8094	Elizabeth Berg	1998	What We Keep 	eng
4266	David Brin	1983	Startide Rising	en-US
8720	Jessica Sorensen	2011	The Underworld	eng
3635	Jeff Smith	1991	Bone: The Complete Cartoon Epic in One Volume	eng
3353	William Steig	1969	Sylvester and the Magic Pebble	eng
1616	Anthony Horowitz	2000	Alex Rider: Stormbreaker	eng
3330	Kim Harrison	2006	A Fistful of Charms	eng
2930	Kim Harrison	2008	The Outlaw Demon Wails 	en-US
3682	Mitchell Zuckoff	2011	Lost in Shangri-la	eng
2892	Margret Rey, H.A. Rey	1969	The Complete Adventures of Curious George	
4245	Walt Disney Company	1940	Dumbo (Little Golden Book)	
3658	Teddy Slater, Ron Dias, Ric González	1991	Beauty and the Beast (Little Golden Book)	
1399	John Flanagan	2005	The Burning Bridge	en-US
3591	Lee Strobel	2000		en-US
1440	Mitch Albom	2009	Have a Little Faith: A True Story	en-US
4117	Daniel H. Pink	2004	A Whole New Mind: Why Right-Brainers Will Rule the Future	eng
2596	Michael Connelly	2010	The Reversal	eng
5284	John Sandford	2010	Bad Blood	eng
8370	Francisco X. Stork	2008	Marcelo in the Real World	eng
2227	Lucy Christopher	2009	Stolen: A Letter to My Captor	eng
2201	Aprilynne Pike	2009	Wings 	en-US
4560	Ian Fleming	1957	From Russia, with Love	eng
7594	Richard Feynman	1985	QED: The Strange Theory of Light and Matter	
2958	Douglas R. Hofstadter	1979	Gödel, Escher, Bach: An Eternal Golden Braid	eng
2225	David Wong	2007	John Dies at the End	eng
8609	Alfred Tennyson, Charles Keeping	1833	The Lady of Shalott	en-US
9253	Erma Bombeck	1971	If Life Is a Bowl of Cherries—What Am I Doing in the Pits?	en-US
8152	Richard Bach	1988	One	
2159	Nora Roberts	1998	Sea Swept	en-US
5522	Nora Roberts	1998	Rising Tides (Chesapeake Bay Saga #2)	en-US
3518	Sue Townsend	1982	The Secret Diary of Adrian Mole, Aged 13 3/4	eng
2035	David Sedaris, Ian Falconer	2010	Squirrel Seeks Chipmunk: A Modest Bestiary	eng
4174	Kim Carpenter, John R. Perry, Krickitt Carpenter	2000	The Vow: The Kim and Krickitt Carpenter Story	eng
2420	Rick Riordan	2009		eng
4036	Kathy Reichs, Brendan Reichs	2010	Virals	en-US
7444	Georg Wilhelm Friedrich Hegel, A.V. Miller, John Niemeyer Findlay	1807	Phänomenologie des Geistes	eng
4414	Tucker Max	2008	Assholes Finish First	en-US
9794	Carol Shields	2002	Unless	eng
6488	Charlaine Harris	1996	Shakespeare's Landlord (Lily Bard, #1)	eng
1836	Audrey Penn, Ruth E. Harper, Nancy M. Leak	1993	The Kissing Hand	en-GB
3509	Don    Wood, Audrey Wood	1984	The Little Mouse, the Red Ripe Strawberry, and the Big Hungry Bear	en-US
4315	Russell Hoban, Lillian Hoban	1964	Bread and Jam for Frances	eng
2731	David Shannon	1998	No, David!	en-US
6645	David Wiesner	2006	Flotsam	en-US
3339	Eoin Colfer	2010	The Atlantis Complex	en-US
5044	Charlaine Harris	2006	Grave Surprise	en-US
2716	N.H. Kleinbaum	1988	Dead Poets Society 	eng
1419	Roberto Aguirre-Sacasa, Stephen King, Mike Perkins, Laura       Martin	2009		eng
2539	David Baldacci	2001	Last Man Standing	eng
6888	Douglas Preston	2003	The Codex	
2257	Edward Albee	1962	Who's Afraid of Virginia Woolf?	eng
5798	Betty Mahmoody	1987	Not Without My Daughter	eng
5556	John Banville	2005	The Sea	eng
3361	Marcus Buckingham, Curt Coffman	1998	First, Break All the Rules: What the World's Greatest Managers Do Differently 	eng
3355	Harlan Coben	2011	Live Wire	eng
3120	Lloyd Alexander	1968	The High King 	eng
2213	Dean Koontz	1988	Lightning	eng
2865	Edward Gorey	1963	The Gashlycrumb Tinies	eng
2011	Chuck Palahniuk	2008	Snuff	en-US
4237	Ann Patchett	1997		eng
3273	John Grisham	2003	Bleachers	eng
3325	Terry Pratchett, Stephen Briggs	1997		eng
4859	Clive Barker	1984	Books of Blood: Volumes 1-3	eng
6053	Anthony Horowitz	2005	Raven's Gate	
6307	Keri Hulme	1984	The Bone People	en-US
2834	Barbara W. Tuchman, Robert K. Massie	1962	The Guns of August	eng
6928	Friedrich A. Hayek	1944	The Road to Serfdom	en-US
6477	Patrick Carman	2003	The Dark Hills Divide	en-US
5855	Jenny Nimmo	2005	Charlie Bone and the Castle of Mirrors (The Children of the Red King, # 4)	
7081	Diana Wynne Jones	1988	The Lives of Christopher Chant	
4069	Edith Pattou	2003	East	en-US
4311	Margaret Peterson Haddix	1999	Just Ella	eng
6368	Tamora Pierce	1998	Daja's Book	eng
7981	Tamora Pierce	2002	Cold Fire	eng
7971	Stephen Sondheim, Hugh Wheeler, Christopher Godfrey Bond	1974	Sweeney Todd: The Demon Barber of Fleet Street (Applause Musical Library)	eng
6483	Irving Shulman	1961	West Side Story	
7078	Robert Harling	1988		eng
5569	Diane Mowat, W.W. Jacobs	1902	The Monkey's Paw	eng
2265	Michael  Grant	2010	Lies	en-US
7138	Margaret George	1997	The Memoirs of Cleopatra	eng
7667	Poppy Z. Brite	1992	Lost Souls	eng
3574	Lauren Weisberger	2010	Last Night at Chateau Marmont	en-GB
2857	Elizabeth Peters	1975	Crocodile on the Sandbank	en-US
2845	Michael  Grant	2011	Plague	en-US
3777	Michael  Grant	2012	Fear	en-US
5387	Sogyal Rinpoche, Andrew Harvey	1992	The Tibetan Book of Living and Dying	
4147	David McRaney	2011	‎You Are Not So Smart‎	en-US
4076	Melissa Marr	2009	Fragile Eternity	en-US
4052	V.C. Andrews	1984	Seeds of Yesterday	en-US
4064	Alan Moore, Eddie Campbell, Pete Mullins	1999	From Hell	eng
5345	Holly Black	2010	White Cat	eng
1696	Rachel Caine	2006	Glass Houses	en-US
3176	Rachel Caine	2007	The Dead Girls' Dance	eng
4446	Rachel Caine	2009	Fade Out	en-US
6558	David Brin	1980	Sundiver	eng
5297	Anchee Min	2003	Empress Orchid	en-US
2350	Laura Moriarty	2012	The Chaperone	en-US
4996	Willa Cather	1927	Death Comes for the Archbishop	eng
2073	Sidney Sheldon	1982	Master of the Game	eng
4353	Sidney Sheldon	1988	The Sands of Time	eng
3964	Dalton Trumbo	1939	Johnny Got His Gun	eng
3795	C.S. Lewis	1943	Perelandra	en-US
2069	Meg Cabot	2006	Queen of Babble	eng
7808	Josephine Tey	1951	The Daughter of Time	en-US
2547	James Patterson	2001	Violets Are Blue	eng
2519	James Patterson	1998	When the Wind Blows	eng
3801	James Patterson, Maxine Paetro	2011	10th Anniversary	eng
6298	Pablo Neruda, Ilan Stavans	1974	The Poetry of Pablo Neruda	en-US
8632	Roland Merullo	2007	Breakfast with Buddha	en-US
5733	R.L. Stine	1992	Welcome to Dead House	en-US
8956	R.L. Stine	1994	One Day at Horrorland	
3945	David Baldacci	1996	Total Control	en-US
2900	Orson Scott Card	2008	Ender in Exile (The Ender Quintet, #2)	en-US
1797	Thomas Pynchon	1966	The Crying of Lot 49	en-US
1653	Patricia Briggs	2007	Blood Bound	eng
4391	Koren Zailckas	2005	Smashed: Story of a Drunken Girlhood	en-US
2114	Hillary Jordan	2008	Mudbound	eng
7599	Debra Dean	2006	The Madonnas of Leningrad	
6131	Cornelius Ryan	1959	The Longest Day	eng
8998	Lorenzo Carcaterra	1995	Sleepers	eng
4845	Steve Hockensmith, Jane Austen, Patrick Arrasmith	2007	Dawn of the Dreadfuls (Pride and Prejudice and Zombies, #0.5)	eng
2129	Daniel Clowes	1998	Ghost World	eng
3125	John Sandford	1993	Winter Prey	eng
5486	John Sandford	2004	Dark of the Moon	en-US
4555	Larry McMurtry	1975	Terms of Endearment	eng
2907	Peggy Rathmann	1994	Good Night, Gorilla	
2733	Pseudonymous Bosch, Gilbert Ford	2007	The Name of This Book Is Secret	en-US
9187	Maya Angelou	2008	Letter to My Daughter	eng
1452	Shannon Hale	2005	Princess Academy	eng
8064	Bethany McLean, Peter Elkind	2003	The Smartest Guys in the Room: The Amazing Rise and Scandalous Fall of Enron	
2968	D.J. MacHale	2002	The Merchant of Death	eng
5395	Margaret Atwood	2005	The Penelopiad	en-US
4012	Joss Whedon, Georges Jeanty	2007	The Long Way Home	en-CA
4275	Lloyd Alexander	1967	Taran Wanderer	eng
1693	David Eddings	1982	Pawn of Prophecy	eng
5510	Gary Larson	1984	The Far Side Gallery	eng
5009	Ivan Goncharov, Stephen Pearl, Galya Diment	1859	Обломов	eng
4125	Cinda Williams Chima	2008	The Dragon Heir	eng
1474	Helene Wecker	2013	The Golem and the Jinni	eng
3397	John Wyndham	1955	The Chrysalids	en-US
3512	Daniel H. Wilson	2011	Robopocalypse	eng
9930	Lionel Shriver	2013	Big Brother	en-US
6223	Ian Fleming	1954	Live and Let Die	eng
5570	John Saul	1991	Darkness	
4528	Leigh Nichols, Dean Koontz	1979	The Key to Midnight	en-US
5775	Dean Koontz	1991	Cold Fire	
3193	Carl Hiaasen	2013	Bad Monkey	eng
1720	Morgan Matson	2010		eng
8573	Jess Rothenberg	2012	The Catastrophic History of You and Me	en-US
3714	Maureen Johnson	2011	The Name of the Star	
8935	Cat Patrick	2011	Forgotten	eng
9384	Sebastian Barry	2008	The Secret Scripture	eng
7089	Ian Fleming	1959	Goldfinger	eng
6088	Jennifer Chiaverini	2013	Mrs. Lincoln's Dressmaker	eng
5083	Daniel Silva	2006	The Messenger	eng
3982	Michael Connelly	2005	The Closers	eng
2497	Michael Connelly	1995	The Last Coyote	eng
3366	Michael Connelly	2006	Echo Park	eng
3280	Michael Connelly	2003	Lost Light	eng
3482	Franz Kafka, Mark Harman, Regaip Minareci, Şerif Yeşilbucak	1926	Das Schloß	eng
5160	David Eddings	1991	The Sapphire Rose 	eng
7118	Stephen R. Donaldson	1983	The White Gold Wielder	eng
4768	Arthur C. Clarke	1979	The Fountains of Paradise	eng
1396	Margaret Weis, Tracy Hickman	1984	Dragons of Autumn Twilight	en-US
6186	Chris Ryall, Gabriel Rodríguez, Clive Barker	1989	Clive Barker's The Great and Secret Show: Volume 1 (Clive Barker's the Great and Secret Show)	eng
4651	Kevin Hearne	2013	Hunted	eng
6749	Pseudonymous Bosch, Gilbert Ford	2009	This Book Is Not Good for You	en-US
5854	Cora Carmack	2013	Faking It	eng
2525	Lee Child, Dick Hill	2012	A Wanted Man	eng
2669	Robin Hobb	1998	Ship of Magic	eng
3208	Erik Larson	1999	Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History	en-US
1876	Lee Child	2011	The Affair	eng
2822	Steve Berry	2006	The Templar Legacy	en-US
1731	Peter V. Brett	2010	The Desert Spear	eng
7909	Neil Simon	1965	The Odd Couple	eng
5722	Joseph Delaney, Patrick  Arrasmith	2007	Night of the Soul Stealer	
1543	John Grisham	2012	The Racketeer	
6891	Mercedes Lackey	1989	Magic's Pawn	en-US
5658	James Herriot	1976	Vets Might Fly and Vet in a Spin	
2238	Julia Quinn	2000	The Duke and I	en-US
5705	Ken Follett	2001	Jackdaws	eng
8009	Iris Rainer Dart	1985	Beaches	eng
2191	Brian Froud, Alan Lee	1978	Faeries	
4729	Rien Poortvliet, Wil Huygen	1976	Leven en werken van de Kabouter	eng
6485	Leonard Mlodinow	2008	The Drunkard's Walk: How Randomness Rules Our Lives	eng
7696	A.A. Milne, Ernest H. Shepard	1927	Now We Are Six	eng
8533	Rose Levy Beranbaum, Maria Guarnaschelli, Vincent Lee, Manuela Paul, Dean G. Bornstein	1988	The Cake Bible	
6631	Ree Drummond	2011	The Pioneer Woman: Black Heels to Tractor Wheels	en-US
8359	Stephen King	2009	UR	eng
1844	Anthony Kiedis, Larry Sloman	2004	Scar Tissue	eng
6184	Martin Amis	1984	Money	en-GB
4571	Steven Erikson	2004	Midnight Tides	eng
5951	Steven Erikson	2008	Toll the Hounds	en-US
4776	Brent Weeks	2009	The Night Angel Trilogy	eng
3084	Jeanne DuPrau	2004	The People of Sparks	eng
1646	Orson Scott Card	2000	Shadow of the Hegemon	en-US
7282	Guy Gavriel Kay	1984	The Summer Tree	en-US
1595	Nelson Mandela	1994	Long Walk to Freedom: The Autobiography of Nelson Mandela	eng
7153	Kazu Kibuishi	2010	Amulet: Book Three: The Cloud Searchers	eng
8512	L. Ron Hubbard	1982	Battlefield Earth: A Saga of the Year 3000	eng
3529	Isaac Asimov	1955	The End of Eternity	eng
1909	Lawrence Hill	2007	The Book of Negroes	eng
7440	Pablo Neruda, Stephen Tapscott	1959	Cien sonetos de amor	eng
4258	Judy Schachner	2003	Skippyjon Jones	eng
1611	Brandon Mull	2006	Rise of the Evening Star	
6781	Michio Kaku	2004	Parallel Worlds: A Journey Through Creation, Higher Dimensions, and the Future of the Cosmos	eng
8400	Stephen Hawking	1993	Black Holes and Baby Universes and Other Essays	eng
7789	Sandra Gulland	1995	The Many Lives & Secret Sorrows of Josephine B.	
4182	Tad Williams	1993	To Green Angel Tower (Memory, Sorrow, and Thorn, #3)	eng
5747	H.P. Lovecraft, China Miéville, S.T. Joshi	1936	At the Mountains of Madness	eng
8921	Steve Alten	1997	MEG: A Novel of Deep Terror	eng
2299	Robin Hobb	2003	Fool's Fate	
4977	Ann Brashares	2011	Sisterhood Everlasting	eng
6022	John Keats	1820	John Keats : The Complete Poems	eng
3235	Simon Sinek	2009	Start with Why: How Great Leaders Inspire Everyone to Take Action	
4313	Lisa See	2014	China Dolls	eng
8828	Andy Cohen	2012		
8254	Kathy Reichs	2011	Flash and Bones	eng
6191	Joseph O'Neill	2008	Netherland	eng
4015	Mikhail Bulgakov, Mirra Ginsburg, Mikhail Bulgakov	1925	Собачье сердце	eng
7922	Richelle Mead, Emma Vieceli, Leigh Dragoon	2011	Vampire Academy: The Graphic Novel	
2313	Lev Grossman	2014	The Magician's Land	eng
8709	Maggie O'Farrell	2013	Instructions for a Heatwave	en-GB
5032	Libba Bray	2009	Going Bovine	eng
6504	Anne Rice	2014	Prince Lestat	eng
2151	Brian K. Vaughan, Fiona Staples	2012	Saga #1	eng
2941	Mary E. Pearson	2014	The Kiss of Deception	eng
1577	Atul Gawande	2014	Being Mortal: Medicine and What Matters in the End	eng
4962	R.D. Ronald	2012		eng
1502	Laini Taylor	2012	Days of Blood & Starlight	en-CA
5476	Kwame Alexander	2014	The Crossover	eng
3573	William Gibson, Bruce Sterling	1986	Burning Chrome and Other Stories	eng
1429	Brent Weeks	2008		eng
4312	Raine Miller	2013	Eyes wide open	eng
2748	R.K. Lilley	2013	Grounded (Up In The Air #3)	en-GB
2483	Maya Banks	2013	Rush	eng
3297	Monica  Murphy	2013	One Week Girlfriend	eng
4324	Samantha Young	2013	Down London Road	eng
5172	Monica  Murphy	2013	Second Chance Boyfriend	eng
2356	Jennifer L. Armentrout	2013	Origin	eng
9954	Grady Hendrix, Michael Rogalski	2014	Horrorstör	
3891	Beth Harbison	2007	Shoe Addicts Anonymous 	eng
3011	Jane Green	2000	Bookends	eng
2112	Jenny Han	2015	P.S. I Still Love You	eng
2855	Sophia Amoruso	2014		eng
4629	Chris Pavone	2012	The Expats	eng
7108	Cassie Dandridge Selleck	2012		
4151	John Piper	2003	Don't Waste Your Life	
4327	Francine Rivers	1998	The Last Sin Eater	
6469	Elisabeth Elliot	1984	Passion and Purity: Learning to Bring Your Love Life Under Christ's Control	
6733	Scott Westerfeld	2005	Peeps	eng
2533	Marie Rutkoski	2014	The Winner's Curse	eng
4306	Sara Raasch	2014	Snow Like Ashes	eng
2664	Ian McEwan	2012	Sweet Tooth	eng
4489	Holly Madison	2015	Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny	eng
4382	James Patterson, David Ellis	2015	The Murder House	eng
7779	Pamela Des Barres, Dave Navarro	1987	I'm with the Band: Confessions of a Groupie	en-US
4545	Scott Jurek, Steve Friedman	2012	Eat And Run	en-US
7728	Ursula K. Le Guin	1975	The Earthsea Trilogy	eng
2629	Sarah J. Maas	2014	The Assassin's Blade	eng
6467	Gloria Naylor	1982	The Women of Brewster Place	en-US
5488	Alexandra Bracken	2014	In The Afterlight	eng
4074	Robin Hobb	2014	Fool's Assassin	eng
3329	Margaret Atwood	2015	The Heart Goes Last	eng
4873	Paul Beatty	2015	The Sellout	eng
4365	Kristen Ashley	2012	Knight	en-GB
3555	Sloane Crosley	2008	I Was Told There'd Be Cake	eng
2747	Jeanette Winterson	1985	Oranges Are Not the Only Fruit	eng
5938	Jim Gaffigan	2014	Food: A Love Story	eng
1522	Colm Tóibín	2009	Brooklyn	eng
5650	Julia Heaberlin	2015	Black-Eyed Susans	eng
1740	Judy Blume	2015	In the Unlikely Event	eng
4178	Maria Semple	2016		
6844	Paul Auster	1989	Moon Palace	eng
6659	Lin-Manuel Miranda, Jeremy McCarter	2016	Hamilton: The Revolution	eng
6364	Kazuo Ishiguro	2000	When We Were Orphans	eng
2489	Terry Pratchett	1991	Witches Abroad	eng
2469	Terry Pratchett	1992	Lords and Ladies	eng
5763	Richard Bachman, Stephen King	1981	Roadwork	en-US
5657	Alton Brown	2002	I'm Just Here for the Food: Food + Heat = Cooking	en-US
4031	Christopher Moore, Oliver Wyman	1997	Island of the Sequined Love Nun	en-GB
8598	Bruce Campbell	2001	If Chins Could Kill: Confessions of a B Movie Actor	
3133	Kurt Vonnegut Jr.	1997	Timequake	eng
2646	Isaac Asimov	1986	Foundation and Earth	eng
3978	Isaac Asimov	1983	The Robots of Dawn	eng
2817	Frank Herbert	1985	Chapterhouse: Dune	eng
9675	Brian Herbert, Kevin J. Anderson	2001	Dune: House Corrino	eng
9143	Jenna Jameson, Neil Strauss	2004	How to Make Love Like a Porn Star: A Cautionary Tale	eng
2673	Tom Clancy	1998	Rainbow Six	en-US
8388	Margaret Weis, Tracy Hickman	1990	Elven Star (The Death Gate Cycle, #2)	en-US
7274	Margaret Weis, Tracy Hickman	1991	Fire Sea	en-US
6920	Bill Watterson	1992	The Indispensable Calvin and Hobbes: A Calvin and Hobbes Treasury	eng
7254	Bill Watterson	1994	Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection	eng
1466	Irving Stone, שמואל שניצר	1958	The Agony and the Ecstasy: A Biographical Novel of Michelangelo	eng
6291	Irving Stone	1934	Lust for Life: A Novel of Vincent Van Gogh	eng
5564	Douglas Preston, Lincoln Child	1999	Thunderhead	eng
5920	Douglas Preston, Lincoln Child	2007	The Wheel of Darkness (Pendergast, #8)	en-US
2371	Jen Lancaster	2006	Bitter is the New Black : Confessions of a Condescending, Egomaniacal, Self-Centered Smartass, Or, Why You Should Never Carry A Prada Bag to the Unemployment Office	eng
3835	Jen Lancaster	2007	Bright Lights, Big Ass: A Self-Indulgent, Surly, Ex-Sorority Girl's Guide to Why it Often Sucks in the City, or Who are These Idiots and Why Do They All Live Next Door to Me?	eng
6500	Augusten Burroughs	2000	Sellevision	
2846	Charles Dickens	1854	Hard Times: For These Times	eng
4872	Tom Robbins	2003	Villa Incognito	
2279	Bill Bryson	1991	Neither Here Nor There: Travels in Europe	en-US
1449	Bill Bryson	1995	Notes from a Small Island	eng
1759	Terry Goodkind	2000	Faith of the Fallen  (Sword of Truth, #6)	en-US
2461	Terry Goodkind	2007	Confessor (Sword of Truth, #11)	en-US
6322	John Irving	1994	A Son of the Circus	
5385	Ann Packer	2002	The Dive From Clausen's Pier	eng
7817	Sergei Lukyanenko, Andrew Bromfield	2004	Сумеречный дозор	eng
4914	R.A. Salvatore	1992	Starless Night (Legacy of the Drow #2)	en-GB
2808	R.A. Salvatore	1988	The Crystal Shard	eng
2654	R.A. Salvatore	1990	Sojourn (Dark Elf #3)	eng
9361	Laurie Halse Anderson	2002		en-US
1679	Walt Whitman	1855	Leaves of Grass	eng
3381	Sylvia Plath, Ted Hughes	1981	The Collected Poems	
1993	Anne Rice	1998	The Vampire Armand	en-US
3811	Marya Hornbacher	1997	Wasted: A Memoir of Anorexia and Bulimia 	eng
2586	Nick Bantock	1991	Griffin & Sabine: An Extraordinary Correspondence	eng
2309	J.R.R. Tolkien, Christopher Tolkien, Alan Lee	2007	The Children of Húrin	eng
3286	Tim LaHaye, Jerry B. Jenkins	1996	Tribulation Force: The Continuing Drama of Those Left Behind	eng
5243	Tim LaHaye, Jerry B. Jenkins	2002	The Remnant: On the Brink of Armageddon	en-US
1918	Terry Brooks	1982	The Elfstones Of Shannara	eng
4342	Frank E. Peretti	1995	The Oath	eng
4842	Tracy Chevalier	1997	The Virgin Blue	eng
5629	Toni Morrison	1997		eng
2274	Tom Robbins	1990	Skinny Legs and All	
4316	Tom Robbins	1994	Half Asleep in Frog Pajamas	
3184	Sarah Addison Allen	2008	The Sugar Queen	en-US
2013	Ian McEwan	2005	Saturday	en-US
1944	Libba Bray	2005	Rebel Angels	eng
6917	Gary Shteyngart	2006	Absurdistan	eng
1401	Julia Cameron	1992	The Artist's Way: A Spiritual Path to Higher Creativity	eng
2875	W. Somerset Maugham, Benjamin DeMott, Maeve Binchy	1915	Of Human Bondage	eng
4427	Jodi Picoult	1992	Songs of the Humpback Whale: A Novel in Five Voices	en-US
1489	Laura Ingalls Wilder, Garth Williams	1937		
4509	Roberto Bolaño	2004	2666	spa
3856	Tom Perrotta	2004	Little Children	
4606	Isabel Allende	1994	Paula	spa
5774	Isabel Allende, Margaret Sayers Peden	2006	Inés del alma mía	en-US
7277	Gabriel García Márquez, Gregory Rabassa	1975	El otoño del patriarca	eng
3552	Thomas Hobbes, C.B. Macpherson	1651	Leviathan or The Matter, Forme and Power of a Common Wealth Ecclesiasticall and Civil	eng
2078	Beatrix Potter	1986	The Complete Tales of Beatrix Potter	
7737	L. Frank Baum	1907	Ozma of Oz	eng
2897	Sarah Vowell	2005	Assassination Vacation	en-US
3966	Frank McCourt	2005	Teacher Man	en-CA
3321	Vladimir Nabokov	1962	Pale Fire	eng
4939	Franz Kafka, Nahum N. Glatzer, John Updike, Willa Muir, Edwin Muir, Tania Stern, James Stern, Ernst Kaiser, Eithne Wilkins	1946	Sämtliche Erzählungen	eng
4561	T.C. Boyle	1995	The Tortilla Curtain	eng
1714	Amy Tan	1991	The Kitchen God's Wife	en-US
5527	Isak Dinesen, Karen Blixen	1937	Out of Africa	eng
1897	Dave Pelzer	1997		eng
1500	Haruki Murakami, Alfred Birnbaum	1982	羊をめぐる冒険 [Hitsujiwomegurubōken]	eng
2028	Gregory Maguire, Douglas Smith	2004	Son of a Witch	eng
1514	Nathaniel Philbrick	1999	In the Heart of the Sea: The Tragedy of the Whaleship Essex	en-US
5007	Patricia Cornwell	2005	Predator	en-US
5282	Patricia Cornwell	2007	Book of the Dead	en-US
5463	Susan Cooper	1974	Greenwitch	eng
1845	Margaret Atwood, Brigitte Walitzek	1996	Alias Grace	ger
1739	Tom Wolfe	1987	The Bonfire of the Vanities	eng
1547	Sue Monk Kidd	2004	The Mermaid Chair	eng
